C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Building_Density_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/DistWater_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/NOx_Stand_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/RGS_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Runoff_Coefficient_Standardised_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Slope_Proj_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/SoilMoisture_32bit_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Traffic_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Wood_Resample_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Grass_Stand.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/NDVI_median.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/NDVI_StDev.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/VegHeight.tif,label
0.89669436,0.9948982,0.81618965,0.9982347,0.64782095,0.9937565,0.38891286,0.79549956,0.99772596,0.4467124,0.8147587,0.26315397,0.30151585,1
1.0,0.77680236,0.9716003,0.9375008,0.64782095,0.8276174,0.14208823,0.93422055,0.9839877,0.5754715,0.71866447,0.3814227,0.1678618,1
1.0,0.90943974,0.93789613,0.6459398,0.76560664,0.94593704,0.27896488,0.8874187,1.0,0.54857343,0.8097844,0.34380233,0.43363354,1
1.0,0.9883506,0.88308144,0.9953226,0.64782095,0.9826285,0.12209946,0.8334169,0.9853605,0.38499215,0.81677926,0.308888,0.08257284,1
0.7325372,0.8895601,0.7897277,0.9683755,0.058892846,0.90080166,0.42920494,0.61360294,0.98899686,0.52944714,0.65658987,0.22989543,0.031697653,1
0.9544348,0.91825855,0.77715576,0.9457871,0.058892846,0.97278786,0.22102791,0.40828413,0.99842864,0.17164089,0.68223876,0.28466517,0.2449727,1
0.8131343,0.8782695,0.71530765,0.8812109,0.058892846,0.9443632,0.21694386,0.31211728,0.9856585,0.12899701,0.6903203,0.2444936,0.083847836,1
0.9911206,0.98896253,0.7036963,0.8459102,0.76560664,0.758034,0.23771816,0.3299194,1.0,0.1737898,0.814093,0.40924516,0.4975944,1
1.0,0.9476138,0.9558796,0.97970504,0.76560664,0.8483177,0.34676826,0.9559041,1.0,0.39161828,0.80344784,0.32637313,0.5241349,1
1.0,0.8132552,0.90960944,0.7592464,0.58892816,0.9661928,0.20841753,0.8401512,0.9927296,0.23293354,0.6269003,0.38041812,0.24247922,1
1.0,0.9432736,0.83651483,0.9807089,0.64782095,0.99119514,0.6195198,0.7277945,0.9704735,0.48032406,0.7856206,0.30127013,0.14869505,1
0.9988786,0.76919883,0.68669665,0.93254626,0.76560664,0.80568004,0.24398345,0.42455614,1.0,0.103060424,0.82576126,0.42693406,0.46145308,1
1.0,0.9580815,0.6964482,0.86317015,0.64782095,0.98114145,0.45841897,0.72473884,0.99490803,0.3729639,0.7440193,0.28672764,0.1810336,1
0.69212866,0.81712615,0.6333717,0.9079639,0.058892846,0.97710454,0.24277347,0.39508027,0.9596389,0.13219681,0.781672,0.32049435,0.33097282,1
0.9943783,0.8022973,0.959074,0.9311801,0.64782095,0.85340136,0.13074851,0.935612,0.98311335,0.5067936,0.8649945,0.30169508,0.1671061,1
0.9999698,0.97325283,0.89078933,0.95515233,0.64782095,0.94767314,0.12837994,0.7640391,0.9808807,0.46319395,0.8738044,0.31285688,0.29863426,1
0.99085164,0.9793068,0.9457291,0.99736834,0.76560664,0.9663739,0.33890343,0.88230884,1.0,0.6837125,0.86210304,0.35541326,0.40449965,1
0.92427236,0.9476737,0.76402694,0.97895503,0.058892846,0.9390316,0.33839303,0.5736637,0.99005806,0.33263877,0.6389992,0.2346674,0.17999431,1
1.0,0.99411476,0.9846662,0.99674976,0.76560664,0.63494563,0.25373405,0.96678686,1.0,0.52449226,0.935932,0.36321098,0.32644978,1
1.0,0.84140384,0.9503836,0.943429,0.76560664,0.67644656,0.12623787,0.9271101,0.9946977,0.43496096,0.808146,0.24651448,0.16350427,1
1.0,0.9937824,0.9659671,0.99725485,0.64782095,0.9911753,0.27878064,0.9600364,0.9631978,0.6411282,0.88030463,0.26331785,0.15790257,1
1.0,0.9141273,0.9814331,0.9277407,0.58892816,0.8323913,0.3202865,0.9680145,0.9978191,0.6057373,0.8650825,0.40879825,0.46790174,1
1.0,0.78580165,0.97624266,0.7832897,0.64782095,0.8559752,0.26865518,0.91635907,0.94040644,0.74457294,0.8924437,0.31485495,0.10406644,1
0.9984366,0.9383301,0.6244892,0.9258618,0.058892846,0.97025967,0.2011239,0.27410972,0.99607176,0.15866296,0.79249614,0.36685562,0.2663739,1
0.99697804,0.99743474,0.88840204,1.0,0.058892846,0.99491763,0.1747911,0.8757739,0.94842726,0.32155266,0.723569,0.2585962,0.13732615,1
1.0,0.8841391,0.94817454,0.6222577,0.64782095,0.9444946,0.2909273,0.9051316,0.9548217,0.5736735,0.8480557,0.27025625,0.13748765,1
0.8027146,0.94626045,0.4998836,0.98442346,0.058892846,0.958045,0.37143576,0.65270805,0.9393138,0.07751094,0.6498303,0.15082847,0.045667883,1
1.0,0.989624,0.92794365,0.63651156,0.58892816,0.99586326,0.37130708,0.9017258,0.9887734,0.38142398,0.59830314,0.25692546,0.16606286,1
1.0,0.89655405,0.5912729,0.97676057,0.58892816,0.94723094,0.2567051,0.571108,0.9541819,0.09099869,0.69220984,0.37024674,0.10118483,1
0.8414618,0.9350265,0.7203866,0.99016213,0.058892846,0.9764537,0.25154418,0.62160826,0.9595983,0.047513712,0.6623691,0.16842845,0.057944853,1
0.80213547,0.95063895,0.64787805,0.96467644,0.58892816,0.77920365,0.24281663,0.4770838,1.0,0.058081504,0.81266826,0.41264904,0.44336104,1
1.0,0.8591813,0.7006067,0.94504416,0.76560664,0.9628927,0.2659589,0.6305485,1.0,0.4431392,0.7021464,0.46504363,0.38113174,1
0.9983128,0.7674452,0.6841494,0.9327936,0.76560664,0.80567104,0.24398267,0.42586088,1.0,0.10272158,0.8457597,0.32430872,0.46829894,1
0.8639643,0.9855266,0.7751946,0.93710285,0.058892846,0.9797568,0.23772782,0.57491374,0.99074423,0.27775407,0.7098539,0.18659616,0.22814658,1
0.99057454,0.8031249,0.95902157,0.931489,0.64782095,0.8569168,0.13063288,0.935501,0.9801702,0.5052805,0.8589393,0.28200868,0.15353708,1
1.0,0.8274644,0.96151996,0.9947087,0.76560664,0.84831756,0.28811848,0.94862556,1.0,0.6447529,0.8118467,0.33793557,0.27340814,1
0.9111625,0.98228073,0.5397455,0.95143557,0.058892846,0.9765198,0.2529341,0.4376036,0.9952935,0.048970178,0.6872192,0.28646195,0.3054578,1
0.88409716,0.8989848,0.84798604,0.94214445,0.058892846,0.9728989,0.12898481,0.6737324,0.996299,0.4175091,0.6272524,0.23966911,0.196462,1
0.7587422,0.9665921,0.85146904,0.9889942,0.058892846,0.8412591,0.332945,0.62019265,0.9904673,0.39985064,0.6009665,0.094081484,0.025934441,1
0.99994826,0.7025012,0.9552358,0.8963715,0.58892816,0.9967064,0.13468611,0.9327323,0.93179613,0.51883036,0.6689112,0.4152557,0.10406644,1
0.9999483,0.9263757,0.90198904,0.97487545,0.058892846,0.90960675,0.19657111,0.91563827,0.98662007,0.36505556,0.6961525,0.25121358,0.15224043,1
1.0,0.78654146,0.9746016,0.95392483,0.76560664,0.9181025,0.15234107,0.9470524,1.0,0.6265849,0.7917918,0.3852387,0.38228977,1
0.8289399,0.90082407,0.77868366,0.952199,0.058892846,0.9650904,0.22225833,0.39692974,0.98638225,0.17492451,0.5871336,0.18471728,0.0,1
0.9998238,0.93422073,0.9893861,0.9170033,0.64782095,0.746087,0.13233578,0.9220492,0.99755156,0.26112136,0.75814587,0.2900979,0.27785695,1
0.99996305,0.957309,0.913913,0.9458166,0.64782095,0.9101725,0.6254438,0.8683546,0.9862513,0.76006633,0.78430706,0.27249086,0.20921554,1
1.0,0.82561946,0.9410147,0.93870866,0.64782095,0.83643454,0.1274457,0.89076513,0.98380363,0.43670258,0.85900855,0.32797658,0.14145194,1
1.0,0.9186012,0.93565035,0.6563397,0.76560664,0.9599188,0.27267158,0.8637784,1.0,0.5247769,0.806484,0.502726,0.6442548,1
1.0,0.6784433,0.9531765,0.9818693,0.64782095,0.90127695,0.37595743,0.9175536,0.9975496,0.7522908,0.8512974,0.35018802,0.18172301,1
0.8999337,0.95092803,0.94595534,0.9290089,0.058892846,0.95331067,0.14882958,0.9093371,0.99235535,0.5285808,0.70041674,0.19911225,0.11950066,1
0.81598276,0.9439645,0.91702545,0.9844055,0.058892846,0.9744379,0.25523543,0.9147862,0.9737144,0.095716484,0.65305,0.1870562,0.1504375,1
0.891437,0.80845815,0.8849983,0.9865838,0.058892846,0.94274557,0.32484168,0.7724701,0.9893723,0.39407107,0.7640084,0.27598786,0.17835689,1
0.6774365,0.9553741,0.6347219,0.98178583,0.058892846,0.9726891,0.24375695,0.6178316,0.9868673,0.057211425,0.68373847,0.21571445,0.18057409,1
1.0,0.8138293,0.966578,0.93441105,0.64782095,0.54515415,0.13445222,0.9416461,0.9944342,0.5353785,0.7726754,0.3197624,0.25056532,1
1.0,0.95925385,0.7647685,0.9994836,0.64782095,0.93691784,0.2563889,0.66451585,0.9851124,0.039844684,0.8225043,0.31208014,0.18047883,1
0.9951861,0.98877245,0.6734619,0.9454169,0.058892846,0.9343736,0.29316592,0.37725872,0.98808986,0.25176367,0.7987726,0.27064353,0.2762937,1
0.99909556,0.95421135,0.98132175,0.9821499,0.76560664,0.83408254,0.65390646,0.9474662,0.9978968,0.53785986,0.8511503,0.42923954,0.50699884,1
0.96690714,0.96693915,0.8700527,0.6307343,0.76560664,0.93744606,0.26224434,0.7869102,0.9980105,0.5434721,0.80231833,0.30798855,0.3673578,1
1.0,0.8622104,0.9098728,0.74904966,0.58892816,0.9585791,0.21623546,0.8236919,0.9894446,0.25800654,0.6365957,0.31894597,0.040267102,1
0.995127,0.7202389,0.96538794,0.9162399,0.76560664,0.8793323,0.13838631,0.9350666,0.9974491,0.55465066,0.8198904,0.39434037,0.37340128,1
1.0,0.65267825,0.94985694,0.96532375,0.058892846,0.9559619,0.3986529,0.90800756,0.99398005,0.781866,0.81350166,0.28723255,0.14263965,1
0.99897075,0.9960686,0.8417677,0.9551254,0.76560664,0.99534816,0.612751,0.70281374,1.0,0.50170505,0.7824883,0.36612138,0.347545,1
1.0,0.92177236,0.8801762,0.9085139,0.76560664,0.9786003,0.5862241,0.7447165,1.0,0.6066784,0.79895633,0.373086,0.41518307,1
0.5879731,0.91063356,0.7889819,0.95745724,0.058892846,0.9536356,0.41610098,0.5819433,0.9889936,0.49942538,0.65943974,0.24720305,0.22278456,1
1.0,0.78849673,0.9755922,0.9786609,0.64782095,0.89710194,0.15225512,0.94899243,0.9552431,0.6139413,0.84816307,0.31317753,0.15593815,1
1.0,0.96909523,0.94826925,0.9911463,0.76560664,0.859923,0.33899063,0.8843448,0.9992013,0.6888976,0.81990993,0.35124937,0.40325543,1
1.0,0.9394036,0.9281194,1.0,0.64782095,0.98801,0.25932384,0.9140966,0.9531131,0.12528855,0.7396824,0.3258092,0.11419115,1
1.0,0.96790284,0.8334646,0.99765116,0.76560664,0.9658134,0.23618287,0.37893683,1.0,0.28952515,0.7973965,0.40381345,0.18952087,1
0.6774365,0.9568504,0.6359577,0.98238707,0.058892846,0.9726891,0.24375695,0.6178316,0.9868673,0.057211425,0.68373847,0.21571445,0.18057409,1
0.99927276,0.95421135,0.98132175,0.9821499,0.58892816,0.84004116,0.654117,0.94755816,1.0,0.5376389,0.86176956,0.42051727,0.5846514,1
0.9971105,0.82580715,0.9133165,0.75166065,0.76560664,0.92677027,0.20972896,0.8712766,0.99798167,0.24708034,0.8252258,0.32490125,0.48854837,1
0.9945643,0.8896238,0.84729743,0.78864324,0.64782095,0.8219527,0.23487794,0.5310564,0.9818828,0.27178907,0.79217136,0.47798616,0.19060354,1
0.85092163,0.94868743,0.9106835,0.9816117,0.76560664,0.9298732,0.9450198,0.8968101,0.9952016,0.6318482,0.76003313,0.3072713,0.2702908,1
0.9999997,0.9510551,0.74389726,0.9660961,0.76560664,0.9829264,0.23382068,0.57033706,1.0,0.23878753,0.81286293,0.3618389,0.43487775,1
0.7374761,0.9517567,0.64578927,0.96533614,0.058892846,0.7899256,0.24297816,0.47853476,0.9972712,0.057374958,0.65267986,0.2461499,0.30090925,1
1.0,0.7827997,0.9858283,0.77484053,0.64782095,0.9021591,0.31780064,0.95862645,0.98396605,0.4419601,0.6846852,0.36379915,0.14144796,1
1.0,0.98877245,0.8535342,0.7215181,0.76560664,0.9552769,0.21857023,0.64631706,1.0,0.36831766,0.7928797,0.3649223,0.23507065,1
1.0,0.9523126,0.9762414,0.99891686,0.58892816,0.9171184,0.26145148,0.94068086,0.99856114,0.65468484,0.8894635,0.25937334,0.41914734,1
1.0,0.836972,0.89685017,0.73415494,0.76560664,0.89437926,0.23708946,0.73655236,1.0,0.33114442,0.80745447,0.32540584,0.4084639,1
0.85092163,0.94868743,0.9106835,0.9816117,0.76560664,0.9298732,0.9450198,0.8968101,0.9952016,0.6318482,0.76003313,0.3072713,0.2702908,1
0.7374761,0.9517567,0.64578927,0.96533614,0.058892846,0.7899256,0.24297816,0.47853476,0.9972712,0.057374958,0.65267986,0.2461499,0.30090925,1
0.9923842,0.52039325,0.99049073,0.6791983,0.64782095,0.9269779,0.4211135,0.952428,0.99604505,0.66558605,0.8333671,0.36334354,0.2847028,1
1.0,0.9526605,0.92853236,0.9970353,0.58892816,0.99845016,0.20541286,0.8906971,0.98310506,0.1339036,0.7971955,0.4320107,0.51400626,1
0.82435644,0.8064003,0.88467205,0.9865194,0.058892846,0.95075357,0.3239451,0.76901245,0.9763593,0.392906,0.6149206,0.15250058,0.0072431066,1
0.8815082,0.9530431,0.8332084,0.8849836,0.058892846,0.91927534,0.6918098,0.6121551,0.99154943,0.30038813,0.68380123,0.16507895,0.20369202,1
1.0,0.8195902,0.90806806,0.952557,0.58892816,0.9899269,0.25932384,0.8645042,0.9516677,0.058822956,0.67525625,0.3899505,0.07804983,1
1.0,0.99898875,0.9177851,0.7199149,1.0,0.9082665,0.2532394,0.8653722,0.98556966,0.5067926,0.6870335,0.5270393,0.13454959,1
1.0,0.91946065,0.9175496,0.9728304,0.76560664,0.9034787,0.20814794,0.83130246,1.0,0.6001813,0.7133,0.42746916,0.42639047,1
1.0,0.92610145,0.8595094,0.9615589,0.58892816,0.9151411,0.2654057,0.8764517,0.9656711,0.18508866,0.7393183,0.3675393,0.13008304,1
1.0,0.993903,0.81444603,0.9498103,0.76560664,0.99304086,0.6108893,0.7038847,1.0,0.5106149,0.79223907,0.44507378,0.43651915,1
1.0,0.76216745,0.9616501,0.9166826,0.64782095,0.8518648,0.13468307,0.9378491,0.9847623,0.537581,0.8641267,0.2636784,0.1709049,1
1.0,0.99898875,0.87024266,0.9675303,1.0,0.9884609,0.6737415,0.76023924,0.9790706,0.5588746,0.54375255,0.16642903,0.0028816047,1
0.9193958,0.7011578,0.7717094,0.85998464,0.058892846,0.9276386,0.21447378,0.63213855,0.9966338,0.100037575,0.7726454,0.385712,0.3654727,1
0.7953203,0.97534484,0.83392704,0.95888025,0.76560664,0.98247993,0.617723,0.7076143,0.9978242,0.47728926,0.72567344,0.31962833,0.26304257,1
0.933909,0.8062414,0.8901782,0.9830422,0.058892846,0.82296014,0.23877019,0.8697566,0.9982046,0.57857144,0.7791936,0.30046004,0.3483406,1
1.0,0.7916835,0.9691601,0.94096535,0.64782095,0.8178533,0.13827032,0.9382221,0.9793693,0.5599252,0.68934655,0.40231004,0.13008304,1
1.0,0.80348873,0.89536345,0.7874035,0.64782095,0.9510442,0.20091087,0.88837075,0.98527473,0.19373702,0.8353981,0.3148605,0.20285419,1
0.85092163,0.94868743,0.9106835,0.9816117,0.76560664,0.9298732,0.9450198,0.8968101,0.9952016,0.6318482,0.76003313,0.3072713,0.2702908,1
0.9862076,0.95843655,0.58192575,0.92875516,0.058892846,0.98854846,0.24110746,0.44611806,0.96212435,0.16755345,0.73307073,0.25083053,0.17346747,1
0.8452966,0.95274144,0.6381093,0.85874754,0.058892846,0.9309751,0.18794286,0.4186706,0.9916214,0.18229632,0.6979204,0.21350518,0.2473213,1
0.985105,0.97973955,0.8986537,0.69964135,0.058892846,0.9744089,0.24715757,0.9157915,0.9697715,0.25184646,0.51766,0.07204789,0.0,1
1.0,0.8622641,0.91472065,0.8465966,0.64782095,0.9571737,0.42663872,0.9020545,0.95887035,0.5154125,0.76950854,0.29051486,0.10406644,1
1.0,0.5611953,0.98059994,0.8165349,0.64782095,0.71766806,0.40228367,0.94708663,0.977187,0.62108624,0.74826044,0.27721497,0.13008304,1
0.9842232,0.7643858,0.957165,0.98497874,0.76560664,0.8711876,0.32747203,0.93608576,1.0,0.6782559,0.8059051,0.3750012,0.44804558,1
1.0,0.95400995,0.90140575,0.80088824,0.64782095,0.92409015,0.43234313,0.67246616,0.99684423,0.25688735,0.78852826,0.33620828,0.20525126,1
1.0,0.93890756,0.9813894,0.97685057,0.58892816,0.9175991,0.6540662,0.9480684,1.0,0.5355955,0.89960176,0.34127486,0.5870131,1
1.0,0.84599495,0.941832,0.9380684,0.76560664,0.9445889,0.7865722,0.9150677,1.0,0.7628967,0.8339865,0.3176947,0.23539366,1
0.8453999,0.9501493,0.7877822,0.91198117,0.64782095,0.9593563,0.22041786,0.6163018,0.9921632,0.29015467,0.73701996,0.19470738,0.31111664,1
1.0,0.8035245,0.94014984,0.90820795,0.76560664,0.93979734,0.5844407,0.93402624,1.0,0.82086915,0.8478036,0.35070926,0.3049562,1
1.0,0.79764324,0.9152703,0.71017176,0.76560664,0.8632269,0.2485987,0.7736788,0.99806607,0.39343026,0.7555772,0.43291584,0.5504746,1
0.9984366,0.9383301,0.6244892,0.9258618,0.058892846,0.97025967,0.2011239,0.27410972,0.99607176,0.15866296,0.79249614,0.36685562,0.2663739,1
0.9990672,0.8201772,0.84807724,0.8938428,0.58892816,0.9753223,0.20611483,0.73584116,0.96166307,0.07479168,0.82078826,0.28598276,0.15609966,1
0.6774365,0.9568504,0.6359577,0.98238707,0.058892846,0.9726891,0.24375695,0.6178316,0.9868673,0.057211425,0.68373847,0.21571445,0.18057409,1
0.9789854,0.73708725,0.985841,0.15363884,0.64782095,1.0,0.3776238,0.9271927,0.99369717,0.3051367,0.8146065,0.24422084,0.40020835,1
0.6913027,0.81819576,0.7550718,0.8735306,0.058892846,0.95008636,0.30036342,0.5992674,0.9799483,0.33964995,0.6635343,0.20185651,0.14569071,1
0.9187857,0.9497273,0.9519809,0.93498814,0.76560664,0.8699142,0.50999385,0.9041475,0.99795514,0.6714931,0.7659541,0.3400011,0.39280772,1
1.0,0.8696537,0.9788741,0.8655349,0.76560664,0.8337792,0.09216112,0.9279444,1.0,0.5542122,0.79841167,0.39280465,0.46829894,1
1.0,0.9610447,0.63880134,0.95816195,0.76560664,0.70567715,0.24167585,0.44855934,0.97037053,0.06278901,0.7834552,0.34395328,0.13008304,1
1.0,0.8841391,0.94817454,0.6222577,0.64782095,0.9444946,0.2909273,0.9051316,0.9548217,0.5736735,0.8480557,0.27025625,0.13748765,1
0.80213547,0.95063895,0.64787805,0.96467644,0.58892816,0.77920365,0.24281663,0.4770838,1.0,0.058081504,0.81266826,0.41264904,0.44336104,1
1.0,0.90943974,0.93789613,0.6459398,0.76560664,0.94593704,0.27896488,0.8874187,1.0,0.54857343,0.8097844,0.34380233,0.43363354,1
1.0,0.9360471,0.9523287,0.9227902,0.64782095,0.86104196,0.15321052,0.91200256,0.9843259,0.5225527,0.8539769,0.32606784,0.10406644,1
0.8103291,0.95047164,0.911209,0.98227197,0.058892846,0.9286909,0.9449778,0.8970087,0.99067396,0.6311477,0.64212865,0.1678199,0.11314328,1
1.0,0.76216745,0.9616501,0.9166826,0.64782095,0.8518648,0.13468307,0.9378491,0.9847623,0.537581,0.8641267,0.2636784,0.1709049,1
1.0,0.804206,0.94033754,0.9091227,0.76560664,0.9628352,0.5842548,0.93401295,1.0,0.82176584,0.8172056,0.41868508,0.31219932,1
1.0,0.9614002,0.9193152,0.9206377,0.76560664,0.91156495,0.22734272,0.8736419,1.0,0.49314928,0.7441795,0.39804494,0.4173484,1
0.98598766,0.9676269,0.7094477,0.9042687,0.64782095,0.94693154,0.14684474,0.36402917,0.9915963,0.15426648,0.8254061,0.36626667,0.36026824,1
0.9997435,0.8717295,0.90124005,0.8527177,0.058892846,0.87626976,0.48555577,0.90765035,0.9895608,0.5124493,0.7332987,0.25091863,0.30775052,1
0.9725647,0.94530255,0.7837137,0.9638359,0.76560664,0.97629577,0.31487,0.7030605,1.0,0.4669794,0.7849709,0.39303738,0.35286364,1
1.0,0.9028558,0.98041725,0.90118915,0.5300354,0.9935194,0.1500529,0.9512324,0.92796594,0.6092635,0.7457668,0.2270594,0.10406644,1
1.0,0.8781687,0.8393681,0.95761746,0.76560664,0.9688521,0.14888597,0.6991906,0.99885225,0.2515079,0.80072165,0.41056356,0.25384414,1
0.99993515,0.8566503,0.9083166,0.74338454,0.58892816,0.7944449,0.29161805,0.8873324,0.965971,0.26835108,0.7740482,0.29181346,0.19207947,1
1.0,0.9773763,0.94158536,0.99056435,0.64782095,0.99275154,0.8763206,0.90748435,0.995253,0.66819423,0.7860283,0.28587174,0.35161948,1
0.49612725,0.7837981,0.6559482,0.91443217,0.058892846,0.8562169,0.24313545,0.38939464,0.9905434,0.12794459,0.6417737,0.11950796,0.0,1
1.0,0.8578392,0.8566464,0.8431766,0.76560664,0.9179651,0.23554683,0.6826161,0.9986817,0.36259666,0.78809106,0.3945617,0.36227208,1
1.0,0.75886256,0.93739635,0.61266345,0.76560664,0.9337291,0.35495436,0.9363357,0.99712163,0.26549396,0.81150585,0.31752867,0.45060813,1
1.0,0.8132552,0.90960944,0.7592464,0.58892816,0.9661928,0.20841753,0.8401512,0.9927296,0.23293354,0.6269003,0.38041812,0.24247922,1
1.0,0.96420884,0.65899765,0.9461935,0.58892816,0.80219,0.23914182,0.4273668,0.97744966,0.07574549,0.78398764,0.3640282,0.17319298,1
1.0,0.99281764,0.92558706,0.91693795,0.76560664,0.8863742,0.6857556,0.8839746,1.0,0.71704376,0.8089386,0.40927112,0.24155408,1
0.85782415,0.80629575,0.88486826,0.9865436,0.058892846,0.9436818,0.32427812,0.77101105,0.9836025,0.39355242,0.68385667,0.19800676,0.045475554,1
0.79801774,0.90854776,0.7351519,0.9813415,0.058892846,0.9760891,0.37506217,0.5271542,0.9911337,0.25087792,0.7766993,0.32976937,0.23714009,1
0.8865447,0.9851905,0.6167639,0.90573823,0.058892846,0.94589174,0.19775248,0.24311554,0.985454,0.14263314,0.5654073,0.21269499,0.2149958,1
1.0,0.8609392,0.9297769,0.7912952,0.58892816,0.9167045,0.36142105,0.8785739,0.97490674,0.2650549,0.59389204,0.5004312,0.12736295,1
1.0,0.8892796,0.93660206,0.6971655,0.76560664,0.85713816,0.3327307,0.89152426,0.99573076,0.31510365,0.7645384,0.3389897,0.20977427,1
0.7277497,0.9548186,0.64141315,0.9656194,0.76560664,0.78824127,0.24306428,0.47743374,1.0,0.05675705,0.66083485,0.2937588,0.115889706,1
1.0,0.9923278,0.87773854,0.9236173,0.058892846,0.9951647,0.21796316,0.75648767,0.96563596,0.34031668,0.69704676,0.30208087,0.15609966,1
1.0,0.9553489,0.9633306,0.95126265,0.58892816,0.9570728,0.13629168,0.90565145,0.970455,0.5640193,0.6794815,0.35709918,0.10406644,1
1.0,0.9435197,0.96481514,0.9843704,0.64782095,0.8168351,0.45251733,0.928838,0.9784426,0.61371005,0.78608197,0.30073968,0.18499787,1
1.0,0.79170185,0.96912396,0.9408963,0.64782095,0.8178533,0.13827032,0.9382221,0.9793693,0.5599252,0.68934655,0.40231004,0.13008304,1
0.78873944,0.90776664,0.7271874,0.87277484,0.058892846,0.91357285,0.21350849,0.35644764,0.97035635,0.13912718,0.67108774,0.22262204,0.12512738,1
0.89988416,0.842571,0.7620623,0.8252751,0.058892846,0.99926573,0.29048592,0.46709335,0.99329513,0.3086437,0.8379449,0.21787357,0.42943755,1
0.80213547,0.9517567,0.64578927,0.96533614,0.58892816,0.77920365,0.24281663,0.4770838,1.0,0.058081504,0.81266826,0.41264904,0.44336104,1
1.0,0.9445314,0.86992055,0.97713023,0.76560664,0.9520189,0.37829763,0.79313976,1.0,0.36967435,0.80201155,0.2934036,0.30911678,1
1.0,0.9524841,0.951582,0.8933401,0.58892816,0.95320475,0.13568747,0.90041757,0.9680905,0.52687436,0.609578,0.5482039,0.0,1
0.9979994,0.9203981,0.722882,0.9611118,0.058892846,0.9886647,0.21346807,0.70660424,0.98080426,0.07234085,0.7122719,0.28905144,0.25440288,1
1.0,0.96495676,0.98559266,0.78253925,0.64782095,0.9446114,0.4265645,0.97227275,0.867973,0.3802701,0.6425111,0.3409474,0.0,1
0.9961628,0.69252604,0.96707785,0.89009774,0.76560664,0.9896487,0.15010244,0.93497676,0.99890614,0.60298413,0.77187705,0.39967108,0.2861827,1
0.98315024,0.82056093,0.9442998,0.7219465,0.058892846,0.9604697,0.21126509,0.9046204,0.9885117,0.26022825,0.7631594,0.3211659,0.29698488,1
0.99704474,0.97413486,0.8414047,0.93477076,0.76560664,0.9666191,0.15637332,0.8039374,0.9908473,0.33758348,0.64451325,0.29543802,0.09222611,1
1.0,0.9986667,0.91650265,0.72121024,1.0,0.9213559,0.2522254,0.860892,0.95585215,0.5068045,0.5364725,0.6722411,0.17923068,1
0.8247438,0.9328741,0.7171669,0.9894953,0.058892846,0.97546184,0.25139517,0.618642,0.9655514,0.047768224,0.6798126,0.14037763,0.09548391,1
0.7154014,0.81819576,0.7550718,0.8735306,0.058892846,0.9510368,0.3006035,0.6003178,0.98531,0.33845454,0.70430076,0.2567503,0.21670745,1
1.0,0.791688,0.959948,0.92445326,0.8244994,0.8846892,0.26698214,0.9412445,0.9518183,0.78527033,0.7756506,0.3249846,0.27877808,1
1.0,0.7762144,0.9495515,0.8979992,0.76560664,0.9430737,0.19144869,0.8710137,1.0,0.38603848,0.8056217,0.38086912,0.41586852,1
0.9963393,0.92200327,0.8455179,0.86254233,0.76560664,0.9366745,0.3721292,0.74170816,1.0,0.78064907,0.8036742,0.36257732,0.5373067,1
1.0,0.9432954,0.9179344,0.8826645,0.76560664,0.9872188,0.5841358,0.7970666,0.9978522,0.656244,0.82310057,0.41344044,0.4486043,1
1.0,0.96130115,0.75076264,0.8526168,0.76560664,0.8716046,0.23154068,0.30083585,1.0,0.15512493,0.82711476,0.4526812,0.55071026,1
